id,region,start,end,strand
47124,chr3,44171927,44172127,+
22094,chr15,18377332,18377532,+
40145,chr13,84709406,84709606,+
43464,chr12,41729159,41729359,+
27130,chr13,33691597,33691797,+
27511,chr10,29843542,29843742,+
6122,chr1,18785398,18785598,+
19653,chr3,96595449,96595649,+
24293,chr8,128281868,128282068,+
29313,chr5,48502629,48502829,+
34423,chr6,141563666,141563866,+
43569,chr19,52100243,52100443,+
1036,chr19,24350267,24350467,+
39490,chr11,95325803,95326003,+
45423,chr11,22948134,22948334,+
28729,chr1,236773982,236774182,+
7089,chr1,185017755,185017955,+
2550,chr17,13408000,13408200,+
5365,chr6,112424821,112425021,+
43575,chr6,103502761,103502961,+
27836,chr9,34132425,34132625,+
40912,chr12,34901457,34901657,+
49789,chr11,123936325,123936525,+
22273,chr9,78358396,78358596,+
11057,chr18,43920491,43920691,+
17425,chr10,28706072,28706272,+
33517,chr9,73825222,73825422,+
15758,chr8,48955652,48955852,+
35225,chr1,238117673,238117873,+
31287,chr17,26381991,26382191,+
20220,chr3,42375363,42375563,+
22582,chr1,98889131,98889331,+
44279,chr12,118730006,118730206,+
38092,chr13,105641536,105641736,+
41907,chr4,106495586,106495786,+
16092,chr1,115119857,115120057,+
683,chr11,71368805,71369005,+
33707,chr3,12890395,12890595,+
7763,chr5,10670624,10670824,+
1787,chr1,112743874,112744074,+
49249,chr4,179666490,179666690,+
23189,chr12,131429985,131430185,+
33247,chrX,33451299,33451499,+
46987,chr3,90991162,90991362,+
34772,chr4,68992192,68992392,+
18456,chr1,98814882,98815082,+
48092,chr6,40673239,40673439,+
28119,chr1,27065704,27065904,+
4100,chr15,26357958,26358158,+
20572,chr4,49088788,49088988,+
2782,chr12,74809543,74809743,+
44928,chr1,3019769,3019969,+
25084,chrY,24073066,24073266,+
23193,chr7,106320867,106321067,+
32967,chr1,147060501,147060701,+
28298,chr14,16848002,16848202,+
26865,chr2,176987905,176988105,+
39158,chr3,7853554,7853754,+
27466,chr9,37069450,37069650,+
48174,chr1,104799268,104799468,+
21855,chr6,93236725,93236925,+
30938,chr21,32053418,32053618,+
4210,chr2,131458270,131458470,+
5957,chr2,139995905,139996105,+
7363,chr6,77345464,77345664,+
19430,chrX,95817454,95817654,+
24082,chr1,106337360,106337560,+
26321,chr6,141949918,141950118,+
47021,chrX,60153850,60154050,+
21858,chr4,133394976,133395176,+
22941,chr12,57760602,57760802,+
24483,chrX,133420925,133421125,+
20001,chr6,51398802,51399002,+
5099,chr2,237301985,237302185,+
28134,chr8,75334202,75334402,+
14895,chr5,28534539,28534739,+
14,chr8,41471666,41471866,+
38124,chr11,34411741,34411941,+
17767,chr7,119493783,119493983,+
32515,chr14,86545210,86545410,+
3297,chr9,119459050,119459250,+
35215,chr8,18484410,18484610,+
31978,chr11,80378926,80379126,+
28723,chr2,153726522,153726722,+
1641,chr7,53209064,53209264,+
31868,chrY,23053892,23054092,+
45762,chr12,98417041,98417241,+
43694,chr2,44145535,44145735,+
29329,chr1,152562381,152562581,+
27637,chr3,92159968,92160168,+
43524,chr5,114951614,114951814,+
24088,chr10,58030298,58030498,+
47945,chr7,118172347,118172547,+
5184,chrX,54413173,54413373,+
12863,chr16,23773211,23773411,+
7381,chr7,46072780,46072980,+
9822,chr2,56444660,56444860,+
34225,chr11,42974884,42975084,+
47598,chr6,116065082,116065282,+
15736,chrX,100558167,100558367,+
11253,chr4,27082120,27082320,+
27589,chr9,39572063,39572263,+
22023,chr20,6933956,6934156,+
19106,chr5,175268726,175268926,+
25007,chr1,95345878,95346078,+
29054,chr15,21660075,21660275,+
24937,chr19,35822724,35822924,+
7663,chr8,49681286,49681486,+
44433,chrX,125165627,125165827,+
19135,chrX,38692991,38693191,+
25005,chr7,81825445,81825645,+
11726,chr9,41540999,41541199,+
25482,chr2,57095668,57095868,+
1683,chrY,9641638,9641838,+
6250,chr5,136825281,136825481,+
46559,chr17,52704695,52704895,+
10556,chr11,20529933,20530133,+
28436,chr1,231309136,231309336,+
8316,chr13,64808923,64809123,+
8643,chr2,170145088,170145288,+
1606,chr5,143881914,143882114,+
7923,chr20,21479763,21479963,+
28093,chr11,80043554,80043754,+
31766,chr4,49566844,49567044,+
22851,chr7,152748696,152748896,+
9670,chr16,57424096,57424296,+
1405,chr1,240627041,240627241,+
12193,chr14,41161950,41162150,+
6287,chr7,61078582,61078782,+
41751,chr15,88775184,88775384,+
14949,chr13,47728432,47728632,+
40784,chr11,48639628,48639828,+
13855,chrX,26688654,26688854,+
5903,chr14,42236809,42237009,+
7546,chr13,71894603,71894803,+
12491,chr12,119887405,119887605,+
26704,chr5,1826554,1826754,+
35928,chr4,34526979,34527179,+
47543,chr11,98079384,98079584,+
29209,chrX,45692326,45692526,+
17791,chr5,47465720,47465920,+
23157,chr9,44823764,44823964,+
31853,chr18,29550252,29550452,+
39088,chr3,187770479,187770679,+
16513,chr10,131804961,131805161,+
9857,chr9,64543608,64543808,+
826,chr3,92589714,92589914,+
48600,chr2,129506722,129506922,+
41518,chr4,59415646,59415846,+
3991,chr3,44218012,44218212,+
11946,chr14,50099128,50099328,+
23095,chr17,9005482,9005682,+
26349,chr4,151366581,151366781,+
44504,chrX,146173753,146173953,+
24313,chrX,133210453,133210653,+
6993,chr18,29856005,29856205,+
43200,chr2,160946067,160946267,+
170,chr12,37391649,37391849,+
30617,chr11,32568365,32568565,+
46798,chrX,20520896,20521096,+
9443,chr21,11621829,11622029,+
5480,chr8,37920626,37920826,+
47001,chr8,134937232,134937432,+
23427,chrX,88406238,88406438,+
41978,chr4,58040212,58040412,+
42447,chr16,13564310,13564510,+
32652,chr19,25254724,25254924,+
41900,chr17,55227018,55227218,+
49124,chr4,162593457,162593657,+
3348,chr1,188012731,188012931,+
29169,chr13,103919804,103920004,+
26919,chr13,30406256,30406456,+
49505,chr13,26027487,26027687,+
2910,chr14,97981382,97981582,+
38530,chr3,146298256,146298456,+
48690,chr6,141339006,141339206,+
8144,chr3,147775151,147775351,+
42848,chr3,27672541,27672741,+
49515,chr3,56502693,56502893,+
49185,chr13,48127040,48127240,+
14891,chr1,46903920,46904120,+
11701,chr8,43952298,43952498,+
8376,chr10,117599682,117599882,+
6714,chr9,73843548,73843748,+
39745,chr12,114881914,114882114,+
25076,chr8,109822128,109822328,+
36605,chr2,109879829,109880029,+
30037,chr15,92362765,92362965,+
29162,chr1,105715198,105715398,+
602,chr8,34669276,34669476,+
5998,chr10,10350956,10351156,+
7477,chr9,107216885,107217085,+
3,chr4,187089053,187089253,+
23505,chr14,28616682,28616882,+
18368,chr10,113550175,113550375,+
18016,chr13,48181732,48181932,+
38101,chr5,18842431,18842631,+
25379,chr6,125115273,125115473,+
18419,chr1,63347747,63347947,+
47462,chr10,129811232,129811432,+
15164,chr5,63020178,63020378,+
39732,chr4,95602709,95602909,+
42930,chr20,53768015,53768215,+
26094,chr20,16894547,16894747,+
9757,chr10,30265188,30265388,+
3393,chr15,21072442,21072642,+
5176,chr4,62319347,62319547,+
49060,chr1,37106926,37107126,+
466,chr6,103257751,103257951,+
32592,chr7,57649788,57649988,+
24419,chr7,148440523,148440723,+
28046,chr6,166267163,166267363,+
47473,chr1,189124290,189124490,+
30553,chr15,88715396,88715596,+
13784,chr12,16079341,16079541,+
15144,chr3,103097335,103097535,+
5301,chr2,3935304,3935504,+
16813,chr2,24490034,24490234,+
49553,chr8,46439279,46439479,+
4338,chrX,103541620,103541820,+
8523,chr11,118191778,118191978,+
47805,chr6,112725146,112725346,+
11766,chr22,11787857,11788057,+
11820,chr9,40953410,40953610,+
44823,chr14,65766594,65766794,+
7198,chr17,34493297,34493497,+
29010,chr8,2386001,2386201,+
11955,chr13,64262504,64262704,+
906,chr17,64423937,64424137,+
8345,chr8,141114398,141114598,+
33908,chr4,24265889,24266089,+
13868,chr3,81118069,81118269,+
26703,chr5,99512491,99512691,+
36658,chr13,90239547,90239747,+
20857,chr4,108514399,108514599,+
37537,chr1,39902711,39902911,+
41495,chr8,114677000,114677200,+
29904,chr7,153616463,153616663,+
35410,chr2,155932792,155932992,+
35637,chr1,103879907,103880107,+
38718,chr12,36553047,36553247,+
36350,chr11,20270975,20271175,+
49640,chr7,89846869,89847069,+
7590,chr3,79838716,79838916,+
19914,chr11,24496099,24496299,+
11611,chrX,46177843,46178043,+
25420,chr1,67296774,67296974,+
43495,chrX,3952414,3952614,+
32587,chr19,1714736,1714936,+
22680,chr18,57823601,57823801,+
24378,chr6,10334349,10334549,+
38441,chr2,6209512,6209712,+
17999,chr6,40988314,40988514,+
12437,chr15,75716159,75716359,+
27644,chr6,80760485,80760685,+
11589,chr2,56860635,56860835,+
31829,chr5,4264435,4264635,+
25974,chr4,163213210,163213410,+
37530,chr11,63065067,63065267,+
12409,chrX,28143537,28143737,+
47353,chr20,23196299,23196499,+
47391,chr7,111594742,111594942,+
28622,chr1,198114480,198114680,+
48256,chr12,60117287,60117487,+
21687,chr2,16175123,16175323,+
49902,chr11,47614862,47615062,+
9762,chr12,107996234,107996434,+
38775,chr16,25661591,25661791,+
29142,chr1,191413395,191413595,+
31691,chr2,185194719,185194919,+
4692,chr3,128550225,128550425,+
34175,chr12,47595316,47595516,+
36489,chr16,36590819,36591019,+
34966,chr6,114657287,114657487,+
948,chr10,2698330,2698530,+
33406,chr3,101607139,101607339,+
2014,chr5,98706009,98706209,+
37224,chr2,126002224,126002424,+
46855,chrY,23492504,23492704,+
29474,chr9,78586592,78586792,+
24227,chr1,165917215,165917415,+
15565,chr14,74740042,74740242,+
32841,chr2,162110153,162110353,+
1249,chr1,221525473,221525673,+
31951,chr1,76853102,76853302,+
47458,chr1,163641656,163641856,+
30865,chrX,16905762,16905962,+
4052,chr6,121561435,121561635,+
34462,chrX,90672693,90672893,+
2598,chr2,164638244,164638444,+
39813,chr2,195352214,195352414,+
46829,chr8,45930732,45930932,+
27730,chr12,73554089,73554289,+
32412,chr15,31195252,31195452,+
13229,chr16,52232479,52232679,+
7224,chr1,166541981,166542181,+
32228,chr1,234331191,234331391,+
41780,chr4,29496157,29496357,+
20077,chr11,115624912,115625112,+
38515,chrX,61130948,61131148,+
28031,chr2,26677010,26677210,+
13720,chr14,44615309,44615509,+
49888,chr7,89569874,89570074,+
7208,chr8,88899799,88899999,+
19077,chr3,41181412,41181612,+
23721,chr2,97339394,97339594,+
2349,chr22,40341907,40342107,+
6880,chr2,114409817,114410017,+
17701,chr7,29585995,29586195,+
25583,chr3,113633445,113633645,+
7583,chr6,87052569,87052769,+
17468,chr12,67822126,67822326,+
24205,chr14,60371073,60371273,+
4610,chr5,48239074,48239274,+
41553,chr17,47229618,47229818,+
22442,chr5,52281179,52281379,+
42556,chr4,80241267,80241467,+
11505,chr17,26948866,26949066,+
31297,chr5,29709024,29709224,+
28336,chr2,139422685,139422885,+
33448,chr2,100187035,100187235,+
13243,chr11,42655177,42655377,+
25994,chr1,231075470,231075670,+
35344,chr14,20042767,20042967,+
49400,chr18,47180466,47180666,+
30546,chr12,23480426,23480626,+
18069,chr7,109355317,109355517,+
38156,chr8,72326872,72327072,+
23050,chr2,159315440,159315640,+
3784,chr2,657297,657497,+
27760,chr2,147608651,147608851,+
391,chr15,57929789,57929989,+
23145,chr10,29330970,29331170,+
40773,chrY,18355110,18355310,+
2766,chr12,127483445,127483645,+
40293,chr2,5790245,5790445,+
13190,chr4,24647187,24647387,+
13220,chr5,158660303,158660503,+
34933,chr2,200866785,200866985,+
8922,chr2,16135021,16135221,+
46854,chr16,54772749,54772949,+
35816,chr8,96031402,96031602,+
13551,chr4,24036593,24036793,+
2909,chr7,40948906,40949106,+
4904,chr11,79551288,79551488,+
31219,chr18,51646790,51646990,+
7428,chr6,71679505,71679705,+
39695,chr7,41215122,41215322,+
11608,chr1,171405457,171405657,+
20521,chr8,76355131,76355331,+
26493,chr9,61180569,61180769,+
16915,chr12,37870815,37871015,+
31103,chr9,75392813,75393013,+
25979,chrX,109135855,109136055,+
33671,chr9,69783785,69783985,+
33008,chr1,241384427,241384627,+
11512,chr15,78899172,78899372,+
33733,chr20,57724394,57724594,+
27582,chr10,36072731,36072931,+
9980,chr12,37289364,37289564,+
6485,chr1,234494130,234494330,+
32367,chr4,61021570,61021770,+
20198,chr8,51186719,51186919,+
29826,chr13,23066866,23067066,+
22098,chr20,22048333,22048533,+
45756,chr9,102492744,102492944,+
17734,chr1,48256864,48257064,+
16310,chr6,78264287,78264487,+
35847,chr12,14177490,14177690,+
39102,chr4,51211340,51211540,+
6121,chr22,45602628,45602828,+
14578,chr6,48246706,48246906,+
43273,chr8,114041606,114041806,+
14601,chr18,74044848,74045048,+
24821,chr5,46344899,46345099,+
41664,chr19,35391190,35391390,+
47342,chr4,68372265,68372465,+
8676,chr1,221629826,221630026,+
47998,chr20,36993072,36993272,+
45485,chr18,29563049,29563249,+
49651,chr4,134693583,134693783,+
25978,chr18,58768471,58768671,+
44845,chr4,130193086,130193286,+
17421,chr7,119261624,119261824,+
48081,chr2,84082137,84082337,+
46944,chr3,93511898,93512098,+
35004,chr14,44598810,44599010,+
23500,chr5,143604783,143604983,+
18187,chr12,100642257,100642457,+
30800,chr12,97947488,97947688,+
21891,chr4,4826289,4826489,+
23082,chr3,77775873,77776073,+
37035,chrX,118161228,118161428,+
25172,chr3,127469645,127469845,+
1879,chr5,66201481,66201681,+
2614,chr1,83357225,83357425,+
49319,chr7,107882685,107882885,+
2297,chr20,40070093,40070293,+
32861,chr16,37193139,37193339,+
41962,chr17,4378825,4379025,+
2151,chrX,112467940,112468140,+
9863,chr9,104577310,104577510,+
4558,chr8,67359077,67359277,+
41684,chr18,16691128,16691328,+
45294,chr7,88309357,88309557,+
2206,chr1,105108713,105108913,+
23726,chr18,61059561,61059761,+
10001,chr19,56166871,56167071,+
39663,chr14,17279388,17279588,+
8309,chr13,103830743,103830943,+
26592,chr3,31155496,31155696,+
22827,chr8,40921699,40921899,+
27895,chr7,58236991,58237191,+
43797,chr12,59937470,59937670,+
46490,chrX,67383570,67383770,+
47411,chr16,21784407,21784607,+
22163,chr7,157060352,157060552,+
3550,chr2,68034026,68034226,+
46134,chr5,166486097,166486297,+
5123,chr4,126344200,126344400,+
18604,chr5,47370809,47371009,+
16045,chr10,122654677,122654877,+
34576,chr6,26187574,26187774,+
35048,chr18,10553024,10553224,+
42280,chr7,144955956,144956156,+
29635,chr5,181392983,181393183,+
4881,chr11,97422315,97422515,+
8847,chr12,29875990,29876190,+
44758,chr13,68791017,68791217,+
21773,chr12,91839184,91839384,+
48130,chr18,72163075,72163275,+
49632,chr9,124194351,124194551,+
16706,chr2,7109866,7110066,+
47625,chr15,21134912,21135112,+
28545,chrX,145306073,145306273,+
28423,chr6,19857447,19857647,+
39612,chr12,90405630,90405830,+
32278,chr11,38437217,38437417,+
16990,chr13,79753533,79753733,+
35519,chr3,163016571,163016771,+
34371,chr10,41072425,41072625,+
9849,chr9,123323058,123323258,+
26278,chr14,101400483,101400683,+
31249,chrX,94124733,94124933,+
4374,chr21,11182297,11182497,+
14202,chr17,27183495,27183695,+
46965,chr13,103618260,103618460,+
13498,chr12,70355490,70355690,+
36846,chr1,98139186,98139386,+
46590,chr3,78390792,78390992,+
13359,chr5,76365779,76365979,+
42801,chr4,27860190,27860390,+
29385,chr1,182975697,182975897,+
20828,chr5,46356658,46356858,+
29843,chr17,55520560,55520760,+
17957,chr9,29570550,29570750,+
10034,chr8,75856726,75856926,+
25707,chr9,8096222,8096422,+
48810,chr3,162506229,162506429,+
23941,chr7,97982261,97982461,+
35420,chr10,39809971,39810171,+
14770,chr3,82587812,82588012,+
16757,chr2,110369350,110369550,+
10690,chr4,121317463,121317663,+
12086,chr12,74792356,74792556,+
45934,chr7,61494517,61494717,+
18162,chr2,167285900,167286100,+
5817,chr11,76607173,76607373,+
48667,chr12,121864186,121864386,+
11869,chr7,22885868,22886068,+
23750,chrX,3206165,3206365,+
31788,chr4,116366231,116366431,+
13830,chr13,62083530,62083730,+
18459,chr4,58453066,58453266,+
7550,chr1,217149576,217149776,+
41620,chr4,19112363,19112563,+
33967,chr11,42523668,42523868,+
48723,chr1,65751755,65751955,+
22347,chr17,3700435,3700635,+
29588,chr12,42889830,42890030,+
45702,chr7,123204607,123204807,+
9610,chr19,35437361,35437561,+
3533,chr18,65168097,65168297,+
3837,chr5,68763348,68763548,+
24603,chr10,83015822,83016022,+
32351,chr8,88999537,88999737,+
33164,chr8,56853193,56853393,+
32260,chr8,87771105,87771305,+
27186,chr21,19611179,19611379,+
3613,chr6,146006877,146007077,+
115,chr19,29770400,29770600,+
45274,chr19,56173602,56173802,+
36702,chr3,137319866,137320066,+
7795,chr19,23976536,23976736,+
42981,chr9,31554625,31554825,+
31270,chr21,30801417,30801617,+
19524,chr1,72993473,72993673,+
9315,chr1,41439895,41440095,+
4031,chr10,131858602,131858802,+
42064,chr7,41894686,41894886,+
54,chr2,93116656,93116856,+
13441,chr14,46660105,46660305,+
35937,chr21,31800799,31800999,+
49707,chr10,110402547,110402747,+
21983,chr7,118671499,118671699,+
17938,chr13,54273969,54274169,+
30662,chr3,172743766,172743966,+
24763,chr9,101994263,101994463,+
45135,chr7,9403517,9403717,+
47531,chr7,58227991,58228191,+
10188,chr7,19643131,19643331,+
37646,chr20,29104456,29104656,+
37700,chr7,31302156,31302356,+
41192,chr5,101555130,101555330,+
16472,chr10,15507072,15507272,+
16585,chr13,54464498,54464698,+
14931,chr21,43275863,43276063,+
25254,chr7,85530863,85531063,+
44204,chr7,138270235,138270435,+
11940,chr7,125968464,125968664,+
3070,chr9,14067513,14067713,+
4862,chr4,57895687,57895887,+
21589,chrX,127201929,127202129,+
17467,chr13,45739936,45740136,+
28603,chr1,118347697,118347897,+
40061,chr10,67790849,67791049,+
24233,chr19,44160819,44161019,+
9161,chr17,3263707,3263907,+
26618,chrX,99233271,99233471,+
21708,chr16,37290052,37290252,+
45200,chr1,91180797,91180997,+
33961,chr2,222367408,222367608,+
25352,chr8,133817398,133817598,+
3185,chr5,23561026,23561226,+
33777,chr13,47401825,47402025,+
7172,chr4,22853913,22854113,+
43243,chr2,109668661,109668861,+
38410,chr9,67641111,67641311,+
44979,chr17,54512263,54512463,+
33488,chr16,8496921,8497121,+
8874,chr16,63279944,63280144,+
11004,chr16,30832744,30832944,+
2912,chr22,16570602,16570802,+
42580,chr13,82114183,82114383,+
20781,chr1,96846419,96846619,+
14152,chr14,32907899,32908099,+
31523,chr8,97178474,97178674,+
35277,chr13,44854395,44854595,+
2197,chr10,33393405,33393605,+
46113,chr4,132469676,132469876,+
48220,chr8,74902043,74902243,+
11248,chr20,55330470,55330670,+
26456,chr6,15956536,15956736,+
1797,chr9,119774166,119774366,+
10366,chr4,82206390,82206590,+
18974,chrY,11237355,11237555,+
19368,chr6,79239088,79239288,+
39258,chr2,37328859,37329059,+
30567,chrX,88557609,88557809,+
25123,chr3,155194148,155194348,+
11290,chr10,83924909,83925109,+
14118,chr12,115294416,115294616,+
23552,chr1,199402014,199402214,+
34338,chr4,62826163,62826363,+
19812,chr4,62327551,62327751,+
945,chrX,67962705,67962905,+
30246,chrX,70040144,70040344,+
8972,chrX,44774255,44774455,+
14602,chr19,32341735,32341935,+
34992,chr11,40054393,40054593,+
10937,chr8,67784780,67784980,+
47972,chr10,21304921,21305121,+
23839,chr18,17865308,17865508,+
3352,chr11,93305070,93305270,+
31502,chr21,8243255,8243455,+
9872,chr3,70785412,70785612,+
45791,chr11,112364462,112364662,+
17941,chr11,20309998,20310198,+
38501,chr8,37917120,37917320,+
14055,chr11,55840956,55841156,+
9202,chr8,37297789,37297989,+
11566,chr5,155035127,155035327,+
2698,chrX,47268656,47268856,+
37995,chr5,82591777,82591977,+
14395,chr7,6292068,6292268,+
36276,chr3,68568986,68569186,+
13820,chr8,111974348,111974548,+
13845,chr4,171713156,171713356,+
35512,chr20,39436677,39436877,+
5293,chr5,103859371,103859571,+
22101,chr2,17088917,17089117,+
37826,chr3,96679027,96679227,+
38904,chr4,120577005,120577205,+
7734,chr13,72415378,72415578,+
10851,chr19,47249597,47249797,+
44046,chr7,109414016,109414216,+
11924,chr15,41169752,41169952,+
34696,chrX,58053904,58054104,+
34508,chr19,24833083,24833283,+
26295,chr11,98937447,98937647,+
32575,chr11,54847425,54847625,+
3963,chr11,89633484,89633684,+
30947,chrX,74554356,74554556,+
48860,chr7,153089593,153089793,+
44095,chr2,88377951,88378151,+
7125,chr12,113035029,113035229,+
39206,chr18,37801987,37802187,+
11305,chr3,25915010,25915210,+
49008,chr2,204331746,204331946,+
13829,chr20,22935776,22935976,+
17882,chrX,107010001,107010201,+
29470,chr17,41649931,41650131,+
15688,chr8,56936593,56936793,+
24490,chr7,5091847,5092047,+
13770,chrX,116519309,116519509,+
7691,chr4,153814349,153814549,+
38981,chr11,128329040,128329240,+
11073,chr17,26205362,26205562,+
42228,chr5,13438495,13438695,+
24041,chr6,104087339,104087539,+
10935,chr10,17636684,17636884,+
23098,chr6,7621873,7622073,+
15172,chr10,130933916,130934116,+
7053,chr8,65300876,65301076,+
10923,chr4,50878284,50878484,+
46073,chr17,21344716,21344916,+
41655,chrY,17055564,17055764,+
47209,chr3,198117247,198117447,+
15756,chr12,69702370,69702570,+
37182,chr10,85522821,85523021,+
41824,chr18,17495344,17495544,+
12840,chr1,166801371,166801571,+
25524,chr7,33785190,33785390,+
45299,chr6,137409494,137409694,+
43579,chr3,26809686,26809886,+
35203,chr1,41459156,41459356,+
30536,chr16,60313680,60313880,+
24356,chr12,50325468,50325668,+
38694,chr8,53849017,53849217,+
1340,chr6,1489717,1489917,+
23997,chr2,55751470,55751670,+
14560,chr14,68753114,68753314,+
44592,chr13,44322553,44322753,+
15794,chr18,75142180,75142380,+
43598,chr9,107867271,107867471,+
15955,chr5,8902203,8902403,+
16340,chr1,27854111,27854311,+
22688,chr2,186582440,186582640,+
25139,chr3,140640786,140640986,+
23586,chr12,35571233,35571433,+
15669,chr13,60384283,60384483,+
40753,chr10,56223332,56223532,+
13537,chr7,124501635,124501835,+
25802,chr1,54915033,54915233,+
17760,chr7,96880000,96880200,+
13044,chrX,36461804,36462004,+
5290,chr2,193019025,193019225,+
29234,chr9,41499123,41499323,+
26449,chrX,144832380,144832580,+
35000,chr1,166472240,166472440,+
12976,chr5,21614419,21614619,+
46623,chr13,103260516,103260716,+
13341,chr2,57849979,57850179,+
20592,chr7,49362450,49362650,+
12731,chr12,123666718,123666918,+
35978,chr7,126003600,126003800,+
22885,chr2,179886735,179886935,+
20734,chr1,117541488,117541688,+
43402,chr4,32545016,32545216,+
12614,chr5,3995258,3995458,+
48279,chr3,86153643,86153843,+
32714,chr4,116746692,116746892,+
24925,chr4,36670866,36671066,+
49471,chr20,56549739,56549939,+
17739,chr13,81241994,81242194,+
5072,chr5,101006500,101006700,+
30946,chr8,95830185,95830385,+
25365,chr2,228408094,228408294,+
688,chr6,155389573,155389773,+
5761,chr7,22835081,22835281,+
25152,chr2,57559995,57560195,+
47145,chr1,214216089,214216289,+
19913,chr14,62397482,62397682,+
33735,chr10,84933506,84933706,+
26227,chr5,53149078,53149278,+
14705,chr2,134023737,134023937,+
40116,chr8,114423756,114423956,+
42403,chr8,20845714,20845914,+
38277,chr8,94033931,94034131,+
17981,chr12,86975646,86975846,+
42100,chr5,12408830,12409030,+
40206,chr10,57629134,57629334,+
30584,chr2,123059825,123060025,+
45625,chr11,38919589,38919789,+
10958,chrX,98406560,98406760,+
26944,chr4,132779507,132779707,+
2026,chr2,113867933,113868133,+
17911,chr6,127661771,127661971,+
41046,chr1,144523041,144523241,+
22143,chrX,144779817,144780017,+
28265,chr10,105267369,105267569,+
10191,chr4,176524645,176524845,+
27279,chr20,28540650,28540850,+
33609,chr4,68849052,68849252,+
18878,chr17,4556141,4556341,+
8616,chr9,23936857,23937057,+
8580,chr2,158156701,158156901,+
8299,chr18,942186,942386,+
15843,chr10,85154060,85154260,+
43083,chr1,227985950,227986150,+
49757,chr18,34923390,34923590,+
8890,chr2,93482467,93482667,+
30821,chr4,13047234,13047434,+
12436,chr5,108516644,108516844,+
40668,chr2,62447295,62447495,+
25597,chr8,100891939,100892139,+
46400,chr1,152533405,152533605,+
10806,chr11,104193960,104194160,+
1861,chr18,16463947,16464147,+
14102,chr7,61202401,61202601,+
37524,chr1,209862812,209863012,+
21185,chr12,119279751,119279951,+
47589,chr1,208868050,208868250,+
19779,chr10,2993322,2993522,+
45507,chr10,119184030,119184230,+
3450,chr5,44033587,44033787,+
37932,chr2,192247658,192247858,+
37402,chr20,28131272,28131472,+
2930,chr18,38074304,38074504,+
32392,chr3,99111155,99111355,+
23672,chr2,93274999,93275199,+
40138,chr2,153736619,153736819,+
24404,chr3,95221227,95221427,+
24020,chr10,69652154,69652354,+
12381,chr4,160343239,160343439,+
34505,chr17,44694367,44694567,+
4464,chr20,5879591,5879791,+
31442,chr10,107437311,107437511,+
48355,chr9,11124558,11124758,+
14911,chr3,183814114,183814314,+
3739,chr9,30048083,30048283,+
41035,chr5,62968621,62968821,+
25144,chr8,340160,340360,+
25700,chr7,61860708,61860908,+
48282,chr5,76838859,76839059,+
29771,chr12,33489133,33489333,+
13030,chr20,11327721,11327921,+
13103,chr2,110684911,110685111,+
42277,chr13,61706251,61706451,+
9717,chr12,73698196,73698396,+
22562,chr12,119963413,119963613,+
39459,chr8,26089583,26089783,+
18731,chr10,56249178,56249378,+
3624,chr15,77953021,77953221,+
10902,chr5,136024503,136024703,+
166,chr11,106570226,106570426,+
27411,chr6,18865595,18865795,+
33206,chr5,53424064,53424264,+
9585,chr8,83894282,83894482,+
19677,chrX,93083810,93084010,+
2226,chr18,72354632,72354832,+
2534,chr5,46144198,46144398,+
6369,chr1,219314403,219314603,+
3336,chrX,34507682,34507882,+
8298,chr3,105336657,105336857,+
26479,chr5,17514078,17514278,+
16938,chr7,145026137,145026337,+
14368,chr2,60804658,60804858,+
37272,chr4,93818208,93818408,+
5663,chr6,73325584,73325784,+
22252,chr6,144202900,144203100,+
9099,chr1,158359049,158359249,+
45575,chr7,37459636,37459836,+
38793,chr3,93133790,93133990,+
32042,chr7,49146945,49147145,+
36385,chr2,225857656,225857856,+
41985,chr4,164741726,164741926,+
11809,chrX,133202534,133202734,+
40011,chr12,98041432,98041632,+
28507,chr2,239701850,239702050,+
28019,chr1,91225362,91225562,+
8778,chr18,8640989,8641189,+
1955,chr6,58789824,58790024,+
28096,chr1,5770105,5770305,+
44599,chr11,128374847,128375047,+
29101,chr3,68705861,68706061,+
48231,chr16,63213584,63213784,+
47668,chr17,80487286,80487486,+
2727,chr7,109298957,109299157,+
6913,chr3,79867205,79867405,+
17253,chr3,175953345,175953545,+
48924,chr7,68976481,68976681,+
45430,chr18,12049586,12049786,+
20948,chr7,94142876,94143076,+
31764,chr13,94546612,94546812,+
48084,chr3,136210712,136210912,+
3182,chr16,36608120,36608320,+
18535,chr11,38799899,38800099,+
16093,chr9,19482845,19483045,+
2412,chr9,88829812,88830012,+
20941,chr15,60179018,60179218,+
10199,chr8,18051933,18052133,+
19722,chr1,2977354,2977554,+
27850,chr1,159773062,159773262,+
14212,chr4,63159610,63159810,+
27001,chr4,24626321,24626521,+
43758,chr17,11590453,11590653,+
3173,chr6,78490132,78490332,+
25100,chr1,226130207,226130407,+
26648,chr11,103572780,103572980,+
3807,chr14,28052244,28052444,+
20791,chr14,48676328,48676528,+
11041,chr11,48728798,48728998,+
34780,chr3,177237225,177237425,+
40680,chr13,42671144,42671344,+
15833,chr7,61067599,61067799,+
15012,chr6,96647392,96647592,+
25191,chr6,66682463,66682663,+
33911,chrX,123596678,123596878,+
43265,chr1,96405064,96405264,+
49983,chr2,204436029,204436229,+
35252,chr2,145837669,145837869,+
27170,chr5,99446065,99446265,+
24149,chr4,45312562,45312762,+
